TA_F,SW_IN_F,LW_IN_F,LW_OUT,VPD_F,PA_F,WS_F,NETRAD,G_F_MDS,LE_F_MDS,SWC_F_MDS_1_QC,SWC_F_MDS_1,AET_MS,SWI,PET_P,PET_PT,PET_PM,PET_HS,PET_OD,PET_Ham,PET_TH,PET_BR,AET_NLF1_P,AET_NLF1_PM,AET_NLF1_PT,AET_NLF1_HS,AET_NLF1_OD,AET_NLF1_Ham,AET_NLF1_TH,AET_NLF1_BR,AET_NLF2_P,AET_NLF2_PM,AET_NLF2_PT,AET_NLF2_HS,AET_NLF2_OD,AET_NLF2_Ham,AET_NLF2_TH,AET_NLF2_BR,AET_NLF3_P,AET_NLF3_PM,AET_NLF3_PT,AET_NLF3_HS,AET_NLF3_OD,AET_NLF3_Ham,AET_NLF3_TH,AET_NLF3_BR,AET_NLF4_P,AET_NLF4_PM,AET_NLF4_PT,AET_NLF4_HS,AET_NLF4_OD,AET_NLF4_Ham,AET_NLF4_TH,AET_NLF4_BR,AET_lf_P,AET_lf_PM,AET_lf_PT,AET_lf_HS,AET_lf_OD,AET_lf_Ham,AET_lf_TH,AET_lf_BR,AET_PF_P,AET_PF_PM,AET_PF_PT,AET_PF_HS,AET_PF_OD,AET_PF_Ham,AET_PF_TH,AET_PF_BR,AET_B1963_P,AET_B1963_PM,AET_B1963_PT,AET_B1963_HS,AET_B1963_OD,AET_B1963_Ham,AET_B1963_TH,AET_B1963_BR,AET_G1989_P,AET_G1989_PM,AET_G1989_PT,AET_G1989_HS,AET_G1989_OD,AET_G1989_Ham,AET_G1989_TH,AET_G1989_BR,AET_B2015_P,AET_B2015_PM,AET_B2015_PT,AET_B2015_HS,AET_B2015_OD,AET_B2015_Ham,AET_B2015_TH,AET_B2015_BR,AET_M2015_P,AET_M2015_PM,AET_M2015_PT,AET_M2015_HS,AET_M2015_OD,AET_M2015_Ham,AET_M2015_TH,AET_M2015_BR
24.277,234.021,357.354,450.6458333,16.381,100.673,1.941,106.3333333,-1.10417,74.9792,1,7.8,30.6037551,0.312,1.931009845,2.493438523,1.702262224,10.06263114,1.502424786,1.3021162,3.404659173,9.53829883,1.931009845,1.702262224,2.493438523,10.06263114,1.502424786,1.3021162,3.404659173,9.53829883,1.931009845,1.702262224,2.493438523,10.06263114,1.502424786,1.3021162,3.404659173,9.53829883,0.6024750716,0.5311058139,0.7779528191,3.139540916,0.4687565332,0.4062602544,1.062253662,2.975949235,1.885125042,1.66181294,2.434189247,9.823522133,1.466724054,1.271175216,3.323757403,9.311649047,32.72855821,32.93902754,20.33559014,68.94647266,29.10213899,29.34604626,24.40455197,70.83156226,1.931009845,1.702262224,2.493438523,10.06263114,1.502424786,1.3021162,3.404659173,9.53829883,3.055867201,3.284614822,2.493438523,-5.075754094,3.48445226,3.684760846,1.582217873,-4.551421784,8.549615719,8.633894569,8.342396768,5.553633997,8.707521868,8.781322755,8.00667031,5.746816876,2.249135803,1.860129094,2.493438523,1.040657498,1.192528721,-0.07334072033,2.299134949,1.090573413,7.180344171,9.086574345,2.493438523,-60.58316662,10.75188633,12.42112455,-5.100066896,-56.2137307
22.225,242.083,334.125,440.2291667,14.156,100.742,1.7,99.52083333,-4.72917,77.1667,1,7.8,31.49661224,0.312,1.760082913,2.009277046,1.525296665,10.88646642,1.322939728,1.150411126,2.836011425,10.61267917,1.760082913,1.525296665,2.009277046,10.88646642,1.322939728,1.150411126,2.836011425,10.61267917,1.760082913,1.525296665,2.009277046,10.88646642,1.322939728,1.150411126,2.836011425,10.61267917,0.5491458689,0.4758925595,0.6268944383,3.396577523,0.4127571951,0.3589282712,0.8848355646,3.311155901,1.718259689,1.489052449,1.961532452,10.62778138,1.291503933,1.123074969,2.768621906,10.36049988,29.83152894,29.51471761,16.38694281,74.59117292,25.625493,25.92703947,20.32849242,78.80992815,1.760082913,1.525296665,2.009277046,10.88646642,1.322939728,1.150411126,2.836011425,10.61267917,2.258471179,2.493257427,2.009277046,-6.867912327,2.695614364,2.868142966,1.182542667,-6.594125079,6.177531495,6.27397886,6.075165544,2.428522974,6.357104655,6.427977329,5.735553009,2.540991481,1.963483346,1.775003167,2.009277046,0.6436544552,1.369915765,0.6546424551,1.824012216,0.6588016608,4.085894819,6.042446886,2.009277046,-71.96730106,7.728754696,9.166493048,-4.880176114,-69.68574066
20.923,243.896,323.917,433.4791667,13.765,100.704,1.529,96.95833333,-5.9375,65.5512,1,7.8,26.75559184,0.312,1.703129822,1.761595634,1.45818334,10.87558848,1.220343439,1.062369438,2.575007632,10.78518717,1.703129822,1.45818334,1.761595634,10.87558848,1.220343439,1.062369438,2.575007632,10.78518717,1.703129822,1.45818334,1.761595634,10.87558848,1.220343439,1.062369438,2.575007632,10.78518717,0.5313765045,0.4549532022,0.5496178377,3.393183607,0.3807471531,0.3314592648,0.8034023813,3.364978397,1.662659922,1.423533877,1.719736464,10.61716192,1.191345546,1.037125335,2.513820105,10.52890873,28.86623476,28.21606479,14.36694206,74.5166402,23.63819122,23.94282683,18.45762069,80.09097536,1.703129822,1.45818334,1.761595634,10.87558848,1.220343439,1.062369438,2.575007632,10.78518717,1.820061445,2.065007927,1.761595634,-7.352397217,2.302847828,2.460821829,0.9481836347,-7.261995903,5.013530197,5.121359158,4.987792706,0.9756820689,5.226059701,5.295602127,4.629717054,1.015478027,1.75926203,1.674269937,1.761595634,0.500411332,1.355038141,0.8466341389,1.57138485,0.5042936318,2.24881073,4.290031409,1.761595634,-74.18834479,6.272030585,7.588480594,-5.01683769,-73.43500051
20.52,242.438,322.146,431.6041667,13.078,100.662,1.499,96.125,-4.95833,68.5625,1,7.8,27.98469388,0.312,1.647454825,1.668006188,1.40683633,10.75218747,1.190229716,1.036339926,2.505930279,10.71058017,1.647454825,1.40683633,1.668006188,10.75218747,1.190229716,1.036339926,2.505930279,10.71058017,1.647454825,1.40683633,1.668006188,10.75218747,1.190229716,1.036339926,2.505930279,10.71058017,0.5140059054,0.4389329349,0.5204179306,3.354682492,0.3713516713,0.323338057,0.7818502471,3.341701013,1.608307878,1.373406978,1.628370898,10.49669318,1.161947387,1.011714338,2.446384173,10.45607455,27.92260292,27.22249249,13.60366012,73.67112929,23.05488497,23.35619465,17.96247513,79.53694257,1.647454825,1.40683633,1.668006188,10.75218747,1.190229716,1.036339926,2.505930279,10.71058017,1.688557551,1.929176046,1.668006188,-7.416175097,2.14578266,2.29967245,0.8300820969,-7.374567794,4.636531524,4.744732006,4.627290059,0.5423472398,4.842134909,4.911335531,4.250495289,0.5610570661,1.667715083,1.602342069,1.668006188,0.4552150875,1.354033704,0.9286381293,1.466614074,0.4568586437,1.839267547,3.844421673,1.668006188,-74.03350452,5.649476791,6.931891702,-5.314694571,-73.686777
22.439,235.063,360.25,443.0625,11.634,100.613,1.492,117.5,1.97917,67.7489,1,7.8,27.65261224,0.312,1.710783862,2.269348231,1.472435274,8.542131104,1.340609454,1.165475498,2.885290762,8.1074855,1.710783862,1.472435274,2.269348231,8.542131104,1.340609454,1.165475498,2.885290762,8.1074855,1.710783862,1.472435274,2.269348231,8.542131104,1.340609454,1.165475498,2.885290762,8.1074855,0.5337645649,0.4593998056,0.7080366481,2.665144904,0.4182701496,0.3636283555,0.9002107176,2.529535476,1.670132085,1.437447155,2.215423806,8.339152335,1.30875379,1.137781381,2.816730263,7.914834813,28.99596258,28.49184184,18.50799011,58.52841076,25.9677576,26.26654817,20.68172606,60.2063192,1.710783862,1.472435274,2.269348231,8.542131104,1.340609454,1.165475498,2.885290762,8.1074855,2.8279126,3.066261188,2.269348231,-4.003434642,3.198087008,3.373220964,1.653405701,-3.568789038,7.170075514,7.266756139,6.943506718,4.399096545,7.320228253,7.391267316,6.693663789,4.575400542,1.988928855,1.481669272,2.269348231,1.0065955,0.958968031,-0.2421181619,2.15616773,1.053091556,6.924051309,8.910289537,2.269348231,-50.00384237,10.00883804,11.46828767,-2.863506189,-46.38179568
23.973,227.729,361.833,449.6666667,13.698,100.698,1.594,105.8958333,1.39583,77.9326,1,7.8,31.80922449,0.312,1.706123928,2.35963697,1.478539389,9.405455584,1.474372281,1.278595543,3.305160807,8.89563067,1.706123928,1.478539389,2.35963697,9.405455584,1.474372281,1.278595543,3.305160807,8.89563067,1.706123928,1.478539389,2.35963697,9.405455584,1.474372281,1.278595543,3.305160807,8.89563067,0.5323106655,0.4613042895,0.7362067346,2.934502142,0.4600041516,0.3989218094,1.031210172,2.775436769,1.665582881,1.443406224,2.303567097,9.181962433,1.439338134,1.248213458,3.226623324,8.684252017,28.91698167,28.60995737,19.24435267,64.44368052,28.55875877,28.81595664,23.691349,66.05909806,1.706123928,1.478539389,2.35963697,9.405455584,1.474372281,1.278595543,3.305160807,8.89563067,3.013150012,3.24073455,2.35963697,-4.686181645,3.244901659,3.440678397,1.414113133,-4.176356731,8.022660617,8.107876281,7.777962324,5.13975975,8.109436594,8.182742298,7.423924907,5.330656149,1.955974862,1.361189002,2.35963697,0.9955873668,1.345556466,0.2992804694,2.149982944,1.045249204,7.805578985,9.702116806,2.35963697,-56.35551815,9.736842712,11.36831553,-5.519728339,-52.1069772
22.893,233.333,344.667,444.1666667,14.729,100.78,1.527,98.39583333,-1.97917,76.3333,1,7.8,31.15644898,0.312,1.707920543,2.055714659,1.469818416,10.37921461,1.378881036,1.198005968,2.996744791,9.99766467,1.707920543,1.469818416,2.055714659,10.37921461,1.378881036,1.198005968,2.996744791,9.99766467,1.707920543,1.469818416,2.055714659,10.37921461,1.378881036,1.198005968,2.996744791,9.99766467,0.5328712093,0.4585833458,0.6413829737,3.23831496,0.4302108833,0.373777862,0.9349843749,3.119271377,1.667336805,1.434892479,2.006866611,10.13258293,1.34611596,1.169538859,2.925535914,9.760099402,28.94743237,28.44120524,16.76567133,71.11561845,26.7090825,26.9996937,21.48062707,74.24282047,1.707920543,1.469818416,2.055714659,10.37921461,1.378881036,1.198005968,2.996744791,9.99766467,2.403508776,2.641610902,2.055714659,-6.267785296,2.732548282,2.913423351,1.114684527,-5.886235352,6.560956491,6.655399751,6.42300388,3.121485834,6.691470082,6.763214217,6.049744076,3.272827701,1.958156499,1.674246697,2.055714659,0.7022495665,1.471797677,0.7850214877,1.836320421,0.7264671386,4.953998965,6.938183353,2.055714659,-67.30678497,7.695994852,9.203287088,-5.786203108,-64.1272021
24.478,233.021,373.292,452.8958333,13.473,100.738,1.713,118.6041667,3.39583,64.0625,1,7.8,26.14795918,0.312,1.824567546,2.723289161,1.589718483,8.62723392,1.521265154,1.317874171,3.473908715,8.07786383,1.824567546,1.589718483,2.723289161,8.62723392,1.521265154,1.317874171,3.473908715,8.07786383,1.824567546,1.589718483,2.723289161,8.62723392,1.521265154,1.317874171,3.473908715,8.07786383,0.5692650744,0.4959921668,0.8496662181,2.691696983,0.4746347281,0.4111767413,1.083859519,2.520293515,1.781212033,1.551943472,2.658578156,8.422232931,1.485116736,1.286558744,3.391361431,7.885917015,30.92447472,30.7612894,22.21016949,59.11151262,29.46707906,29.70118672,24.90093177,59.9863482,1.824567546,1.589718483,2.723289161,8.62723392,1.521265154,1.317874171,3.473908715,8.07786383,3.622010775,3.856859838,2.723289161,-3.180655599,3.925313167,4.12870415,1.972669607,-2.631285509,9.522277016,9.607955924,9.194400523,7.040491379,9.632929439,9.707131641,8.920555426,7.240915555,1.944216729,1.053959525,2.723289161,1.39961197,0.6578076082,-1.141800328,2.584184308,1.478275246,10.21263595,12.16971147,2.723289161,-46.4762505,12.74015588,14.43508074,-3.531873789,-41.89816642
24.724,231.75,378.229,454.7083333,13.529,100.784,1.634,120.5,2.33333,75.2684,1,7.7,30.72179592,0.308,1.842834027,2.856345659,1.602684367,8.336837964,1.544645334,1.33738621,3.562646369,7.77591533,1.842834027,1.602684367,2.856345659,8.336837964,1.544645334,1.33738621,3.562646369,7.77591533,1.842834027,1.602684367,2.856345659,8.336837964,1.544645334,1.33738621,3.562646369,7.77591533,0.5675928803,0.4936267852,0.8797544631,2.567746093,0.4757507629,0.4119149527,1.097295082,2.394981922,1.796430908,1.56232829,2.784422011,8.126913862,1.505750697,1.303710421,3.472937855,7.580115429,31.2340721,31.01218118,23.29533056,57.12179676,29.91995581,30.14093335,25.5370021,57.74407372,1.842834027,1.602684367,2.856345659,8.336837964,1.544645334,1.33738621,3.562646369,7.77591533,3.869857292,4.110006951,2.856345659,-2.624146646,4.168045984,4.375305108,2.15004495,-2.063224011,10.11903495,10.2055712,9.753823156,7.778966247,10.22648516,10.30116953,9.499312656,7.981090778,1.831686661,0.7348295222,2.856345659,1.571220256,0.3394848265,-1.772578427,2.7332796,1.662644331,11.30227593,13.30352309,2.856345659,-42.81442355,13.7871817,15.51434107,-3.029493587,-38.14006826
23.48,236.646,361.708,447.875,13.102,100.868,1.444,114.625,-0.875,62.1481,1,7.7,25.36657143,0.308,1.76768923,2.49533861,1.521787815,9.118088835,1.429988392,1.241239499,3.156189113,8.636563,1.76768923,1.521787815,2.49533861,9.118088835,1.429988392,1.241239499,3.156189113,8.636563,1.76768923,1.521787815,2.49533861,9.118088835,1.429988392,1.241239499,3.156189113,8.636563,0.544448283,0.468710647,0.7685642919,2.808371361,0.4404364248,0.3823017658,0.9721062468,2.660061404,1.723178281,1.483468737,2.432505229,8.888492599,1.393980852,1.209984713,3.076715316,8.41909173,29.96044791,29.44682084,20.35108657,62.47471997,27.6990378,27.97405621,22.62352186,64.13525732,1.76768923,1.521787815,2.49533861,9.118088835,1.429988392,1.241239499,3.156189113,8.636563,3.22298799,3.468889405,2.49533861,-4.127411615,3.560688828,3.749437721,1.834488107,-3.64588578,8.298055191,8.392702418,8.01798362,5.4688932,8.428035931,8.500685205,7.763622874,5.654232048,2.000886965,1.273120156,2.49533861,1.135674077,0.8203205581,-0.6664943782,2.375561429,1.189889582,8.559083441,10.6082619,2.49533861,-52.6942466,11.37325709,12.94616453,-3.011748912,-48.68153131
23.694,178.833,385.25,447.3333333,11.166,100.948,1.435,89.45833333,-0.666667,61.0945,1,7.8,24.93653061,0.312,1.419446231,1.985651958,1.220778332,6.60364148,1.449087904,1.25733624,3.219057972,6.04504133,1.419446231,1.220778332,1.985651958,6.60364148,1.449087904,1.25733624,3.219057972,6.04504133,1.419446231,1.220778332,1.985651958,6.60364148,1.449087904,1.25733624,3.219057972,6.04504133,0.442867224,0.3808828394,0.6195234109,2.060336142,0.4521154261,0.392288907,1.004346087,1.886052895,1.385717241,1.191770104,1.938468745,6.446725248,1.414654567,1.227459321,3.142566471,5.901398598,24.05810033,23.62224251,16.19426507,45.24639534,28.06899752,28.3368316,23.07416501,44.89057524,1.419446231,1.220778332,1.985651958,6.60364148,1.449087904,1.25733624,3.219057972,6.04504133,2.551857685,2.750525585,1.985651958,-2.632337563,2.522216012,2.713967676,0.7522459443,-2.073737414,6.658082941,6.733754954,6.442416862,4.68343837,6.646792516,6.719830155,5.972616175,4.896207508,1.616668282,1.054020394,1.985651958,0.9795626633,1.668643088,1.193136297,1.672561039,1.054938757,6.704033019,8.359598846,1.985651958,-36.49759405,6.457019075,8.054949606,-8.29273149,-31.84259281
24.095,204.146,377.042,450.7291667,12.679,100.976,1.555,99.95833333,0.833333,67.8495,1,7.7,27.69367347,0.308,1.597013801,2.264805631,1.381905849,7.913656777,1.485566717,1.28798984,3.344356596,7.37281617,1.597013801,1.381905849,2.264805631,7.913656777,1.485566717,1.28798984,3.344356596,7.37281617,1.597013801,1.381905849,2.264805631,7.913656777,1.485566717,1.28798984,3.344356596,7.37281617,0.4918802506,0.4256270014,0.6975601343,2.437406287,0.4575545487,0.3967008707,1.030061832,2.27082738,1.55680051,1.347109041,2.20777714,7.714388504,1.448159697,1.255557866,3.260144685,7.187166428,27.06768133,26.74008397,18.47094229,54.22227179,28.77559627,29.02767774,23.9723039,54.75065281,1.597013801,1.381905849,2.264805631,7.913656777,1.485566717,1.28798984,3.344356596,7.37281617,2.932597461,3.147705413,2.264805631,-3.384045515,3.044044545,3.241621422,1.185254665,-2.843204909,7.739583249,7.81983538,7.490444541,5.382980185,7.781161749,7.854873414,7.087687392,5.584756134,1.801414471,1.158511706,2.264805631,1.071198931,1.527661602,0.6872722388,2.009638971,1.137637637,7.829737549,9.622303814,2.264805631,-44.80895392,8.758463248,10.40493722,-6.731452414,-40.30194887
23.083,230.271,358.688,446.4791667,12.902,100.938,1.791,107.5625,-1.72917,69.8315,1,7.7,28.50265306,0.308,1.758578521,2.278231654,1.530103274,9.200612399,1.395220304,1.211853577,3.046365175,8.75126817,1.758578521,1.530103274,2.278231654,9.200612399,1.395220304,1.211853577,3.046365175,8.75126817,1.758578521,1.530103274,2.278231654,9.200612399,1.395220304,1.211853577,3.046365175,8.75126817,0.5416421846,0.4712718084,0.7016953495,2.833788619,0.4297278536,0.3732509017,0.9382804738,2.695390596,1.714296982,1.491574811,2.220865092,8.968938195,1.360088235,1.181338737,2.969656778,8.53090859,29.8060311,29.60772622,18.58044012,63.04014948,27.02557598,27.31177996,21.83630532,64.98705978,1.758578521,1.530103274,2.278231654,9.200612399,1.395220304,1.211853577,3.046365175,8.75126817,2.797884787,3.026360034,2.278231654,-4.64414909,3.161243004,3.344609731,1.510098134,-4.194804862,7.379087143,7.468947855,7.174704387,4.452089695,7.521998153,7.594117408,6.872592775,4.628819528,2.04837547,1.636280617,2.278231654,0.9502501362,1.186900788,0.1161758947,2.12038652,0.9928512533,6.608674428,8.51263482,2.278231654,-55.40827455,9.636659572,11.16471563,-4.122881017,-51.66373931
22.084,212.542,356.979,440.5,12.827,100.895,1.351,96.79166667,-3.64583,60.2174,1,7.7,24.57853061,0.308,1.592088301,1.912015353,1.355611158,8.539207184,1.311424993,1.140578722,2.804613935,8.128977,1.592088301,1.355611158,1.912015353,8.539207184,1.311424993,1.140578722,2.804613935,8.128977,1.592088301,1.355611158,1.912015353,8.539207184,1.311424993,1.140578722,2.804613935,8.128977,0.4903631966,0.4175282368,0.5889007287,2.630075813,0.4039188978,0.3512982463,0.8638210921,2.503724916,1.551999035,1.321476459,1.863870228,8.324187363,1.278402915,1.111858604,2.733992908,7.924286899,26.98419936,26.23127779,15.59371134,58.50837683,25.40245127,25.70544467,20.10343564,60.36591543,1.592088301,1.355611158,1.912015353,8.539207184,1.311424993,1.140578722,2.804613935,8.128977,2.231942405,2.468419548,1.912015353,-4.715176478,2.512605713,2.683451984,1.01941677,-4.304946294,5.864818967,5.962840588,5.732206706,2.98518395,5.981156099,6.051973212,5.362217624,3.155227564,1.823681288,1.535389135,1.912015353,0.729435451,1.440839713,0.8614013623,1.70250376,0.7621044356,4.578074122,6.548716974,1.912015353,-53.31458324,6.91693502,8.340653946,-5.526306168,-49.89599837
22.181,232.125,350.917,441.3541667,12.885,100.929,1.378,105.6041667,-2.77083,64.9739,1,7.7,26.51995918,0.308,1.678658261,2.081577661,1.433777781,9.26880527,1.319335666,1.147334943,2.826124038,8.89806817,1.678658261,1.433777781,2.081577661,9.26880527,1.319335666,1.147334943,2.826124038,8.89806817,1.678658261,1.433777781,2.081577661,9.26880527,1.319335666,1.147334943,2.826124038,8.89806817,0.5170267444,0.4416035566,0.6411259197,2.854792023,0.4063553852,0.3533791623,0.8704462036,2.740604996,1.636389138,1.397674823,2.029162906,9.035413948,1.286114395,1.118444702,2.754961379,8.674012121,28.4514679,27.74381358,16.9766007,63.5073889,25.55568192,25.85771094,20.25761976,66.07719897,1.678658261,1.433777781,2.081577661,9.26880527,1.319335666,1.147334943,2.826124038,8.89806817,2.484497061,2.729377541,2.081577661,-5.105649947,2.843819656,3.01582038,1.337031285,-4.734912848,6.435184599,6.536201236,6.268974687,3.304142344,6.583410216,6.654362931,5.961838848,3.457076605,1.943809159,1.582625121,2.081577661,0.7962407739,1.255216321,0.4009309296,1.924332761,0.8257024405,5.439239329,7.479909996,2.081577661,-57.81198574,8.433594285,9.86693365,-4.122975475,-54.72250991
20.802,238.688,331.271,433.5625,12.902,101.079,1.452,99.04166667,-6.0625,70.4078,1,7.7,28.73787755,0.308,1.667549021,1.781728337,1.421915858,10.122144,1.211222678,1.054494765,2.55374589,9.9736875,1.667549021,1.421915858,1.781728337,10.122144,1.211222678,1.054494765,2.55374589,9.9736875,1.667549021,1.421915858,1.781728337,10.122144,1.211222678,1.054494765,2.55374589,9.9736875,0.5136050983,0.4379500843,0.5487723279,3.117620351,0.3730565847,0.3247843876,0.7865537342,3.07189575,1.625559632,1.386111586,1.736863879,9.867265348,1.180723724,1.027942268,2.489441796,9.722547031,28.26317811,27.5142836,14.53113718,69.35423893,23.46152103,23.76535378,18.3052168,74.06476561,1.667549021,1.421915858,1.781728337,10.122144,1.211222678,1.054494765,2.55374589,9.9736875,1.895907654,2.141540817,1.781728337,-6.558687322,2.352233997,2.50896191,1.009710785,-6.410230825,5.046366483,5.155608472,4.995586794,1.286301019,5.249311382,5.319013977,4.652242548,1.352325015,1.772303983,1.650483549,1.781728337,0.5464927309,1.316663556,0.7624828985,1.605263254,0.5539578801,2.733222645,4.780165666,1.781728337,-67.72173549,6.535942169,7.842008108,-4.651751269,-66.48459802
19.584,241.875,320.188,427.5208333,12.226,101.098,1.542,96.3125,-7.10417,63.5065,1,7.7,25.92102041,0.308,1.640111494,1.569155854,1.399416534,10.28588157,1.123124268,0.9780247759,2.363026416,10.33196683,1.640111494,1.399416534,1.569155854,10.28588157,1.123124268,0.9780247759,2.363026416,10.33196683,1.640111494,1.399416534,1.569155854,10.28588157,1.123124268,0.9780247759,2.363026416,10.33196683,0.5051543402,0.4310202925,0.483300003,3.168051523,0.3459222746,0.301231631,0.7278121362,3.182245784,1.598812991,1.364178802,1.529644035,10.02687996,1.094843659,0.9533978161,2.303524696,10.07180478,27.79814129,27.07891834,12.79747225,70.47612522,21.75504482,22.04193475,16.93814213,76.72535374,1.640111494,1.399416534,1.569155854,10.28588157,1.123124268,0.9780247759,2.363026416,10.33196683,1.498200214,1.738895174,1.569155854,-7.147569859,2.01518744,2.160286932,0.7752852914,-7.193655122,4.092856804,4.207207415,4.126566778,-0.01462052549,4.338469779,4.407404399,3.74941063,-0.03651495155,1.565881743,1.542964219,1.569155854,0.4216145458,1.280183256,0.8855541851,1.377939271,0.4198631217,0.9778588509,2.983650184,1.569155854,-71.07022509,5.286085736,6.495248171,-5.046432167,-71.45426894
20.199,238.875,332,431.125,12.108,101.093,1.642,102.0833333,-4.83333,66.8859,1,7.7,27.30036735,0.308,1.683177481,1.71572371,1.444749293,9.65558354,1.166775927,1.016007369,2.454305943,9.533868,1.683177481,1.444749293,1.71572371,9.65558354,1.166775927,1.016007369,2.454305943,9.533868,1.683177481,1.444749293,1.71572371,9.65558354,1.166775927,1.016007369,2.454305943,9.533868,0.5184186641,0.4449827821,0.5284429027,2.97391973,0.3593669854,0.3129302697,0.7559262303,2.936431344,1.640794562,1.408370068,1.672521268,9.412453025,1.137396156,0.9904239961,2.392505776,9.293802319,28.52806385,27.95611396,13.99282711,66.15749075,22.60058241,22.89795585,17.59243257,70.79865885,1.683177481,1.444749293,1.71572371,9.65558354,1.166775927,1.016007369,2.454305943,9.533868,1.748269939,1.986698128,1.71572371,-6.22413612,2.264671494,2.415440051,0.9771414775,-6.10242058,4.676260634,4.785816825,4.661305855,1.012992264,4.913543766,4.982820931,4.321932156,1.068919758,1.715003754,1.646766797,1.71572371,0.5308307434,1.26892604,0.7370578906,1.54731208,0.5370452762,1.986942288,3.973843856,1.71572371,-64.44977487,6.290288572,7.546693219,-4.439128228,-63.43547871
20.969,233.104,342.438,434.1666667,11.627,101.125,1.771,104.8333333,-2.08333,61.9644,1,7.7,25.29159184,0.308,1.676729806,1.840456816,1.447903331,9.116178866,1.223828827,1.065376571,2.583211946,8.84855767,1.676729806,1.447903331,1.840456816,9.116178866,1.223828827,1.065376571,2.583211946,8.84855767,1.676729806,1.447903331,1.840456816,9.116178866,1.223828827,1.065376571,2.583211946,8.84855767,0.5164327802,0.4459542259,0.5668606994,2.807783091,0.3769392786,0.3281359839,0.7956292794,2.725355762,1.634509242,1.411444687,1.794113557,8.886630723,1.193012447,1.038550067,2.518165888,8.625748311,28.41878263,28.01714507,15.01010558,62.46163337,23.70570357,24.01059916,18.5164291,65.70953319,1.676729806,1.447903331,1.840456816,9.116178866,1.223828827,1.065376571,2.583211946,8.84855767,2.004183827,2.233010302,1.840456816,-5.435265233,2.457084806,2.615537061,1.097701687,-5.167644038,5.274791633,5.375695869,5.202593918,1.9942625,5.474504656,5.544376394,4.875065653,2.11227381,1.820596864,1.684538188,1.840456816,0.6397188489,1.288909443,0.6643990722,1.675289094,0.6571754773,3.20484857,5.111735862,1.840456816,-58.79056026,6.979023396,8.29945886,-4.349169265,-56.56038363
21.76,244.5,334.729,438.1666667,13.883,101.085,1.807,102.2916667,-3.20833,70.9151,1,7.7,28.94493878,0.308,1.784866767,1.951229497,1.550854703,10.48958136,1.285343923,1.118262762,2.73553055,10.24902567,1.784866767,1.550854703,1.951229497,10.48958136,1.285343923,1.118262762,2.73553055,10.24902567,1.784866767,1.550854703,1.951229497,10.48958136,1.285343923,1.118262762,2.73553055,10.24902567,0.5497389643,0.4776632485,0.600978685,3.23079106,0.3958859283,0.3444249307,0.8425434095,3.156699906,1.739923282,1.511803712,1.902096948,10.22545053,1.252978574,1.090104567,2.666649063,9.990952103,30.25158884,30.00926945,15.91352783,71.87182207,24.89725798,25.20250555,19.60824684,76.10943134,1.784866767,1.550854703,1.951229497,10.48958136,1.285343923,1.118262762,2.73553055,10.24902567,2.117592227,2.351604291,1.951229497,-6.587122371,2.617115071,2.784196232,1.166928443,-6.346566677,5.815180715,5.914055179,5.744889358,2.137276386,6.026238437,6.096833345,5.41350753,2.238915656,1.932054186,1.801548302,1.951229497,0.6295449643,1.332148057,0.6419253336,1.777105505,0.6430151827,3.337585579,5.287686114,1.951229497,-69.20170274,7.500275947,8.892618953,-4.584612615,-67.19707195
20.637,239.5,319.271,431.3333333,15.334,100.953,1.757,89,-5.54167,78.2614,1,7.7,31.94342857,0.308,1.757149843,1.578178963,1.523757644,11.04160743,1.198895033,1.043838814,2.525479891,11.01280333,1.757149843,1.523757644,1.578178963,11.04160743,1.198895033,1.043838814,2.525479891,11.01280333,1.757149843,1.523757644,1.578178963,11.04160743,1.198895033,1.043838814,2.525479891,11.01280333,0.5412021516,0.4693173543,0.4860791205,3.400815089,0.3692596702,0.3215023548,0.7778478065,3.391943426,1.712904278,1.485388965,1.538439939,10.76357641,1.168706493,1.017554637,2.461887543,10.73549761,29.78181652,29.48493733,12.87106149,75.65415787,23.22273315,23.52519855,18.10260649,81.78125666,1.757149843,1.523757644,1.578178963,11.04160743,1.198895033,1.043838814,2.525479891,11.01280333,1.399208083,1.632600281,1.578178963,-7.885249505,1.957462892,2.112519111,0.6308780342,-7.856445404,4.312321491,4.416914568,4.392526036,0.151556923,4.56249947,4.631986827,3.967999767,0.1644652787,1.560042357,1.575915677,1.578178963,0.3990145908,1.395277312,1.089602884,1.339481343,0.3999910583,0.08675496198,2.031689952,1.578178963,-77.28372494,4.738878376,6.031013533,-6.315995441,-77.04369076
